commit,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment
d9545c7f465ed103df44cd93caddfdd265757779,1.9109848484848484,16.329545454545453,1.4981060606060606,3.992424242424242,3.893939393939394,4.757575757575758,1.691287878787879,19.579545454545453,1.8977272727272727,16.136363636363637,1.4848484848484849
8f4496148b643f48ec969f48fdaf5d6d8e6153ed,1.9013806706114398,16.32741617357002,1.5364891518737673,4.017751479289941,3.9171597633136095,4.777120315581854,1.7396449704142012,19.60749506903353,1.8895463510848127,16.140039447731755,1.5226824457593688
bb0ba9974314da72bba9a6200fa3bd61c4d9eab4,1.9053030303030303,16.333333333333332,1.4981060606060606,3.996212121212121,3.899621212121212,4.755681818181818,1.6931818181818181,19.573863636363637,1.893939393939394,16.136363636363637,1.4848484848484849
dcde8b3dcd8d4411a2311fa0a93ca4ca3b26d61f,1.9053030303030303,16.333333333333332,1.4981060606060606,3.996212121212121,3.899621212121212,4.755681818181818,1.6931818181818181,19.573863636363637,1.893939393939394,16.136363636363637,1.4848484848484849
2fc0f1849bd0d6100719bb53f89f15fbd734157a,1.9053030303030303,16.333333333333332,1.4981060606060606,3.996212121212121,3.899621212121212,4.755681818181818,1.6931818181818181,19.573863636363637,1.893939393939394,16.136363636363637,1.4848484848484849
2e3926b9489cb767b38526a3a72403087053a1d8,1.9109848484848484,16.323863636363637,1.4924242424242424,3.992424242424242,3.8920454545454546,4.755681818181818,1.691287878787879,19.570075757575758,1.8977272727272727,16.12878787878788,1.4791666666666667
05a5869a01779e6fb55535aff9b01716aac42dcf,1.9109848484848484,16.321969696969695,1.4924242424242424,3.992424242424242,3.8920454545454546,4.755681818181818,1.691287878787879,19.568181818181817,1.8977272727272727,16.12878787878788,1.4791666666666667
577dfd03024f1913c6eba63b43a56d254e694347,1.9053030303030303,16.331439393939394,1.4981060606060606,3.9943181818181817,3.897727272727273,4.753787878787879,1.691287878787879,19.571969696969695,1.893939393939394,16.134469696969695,1.4848484848484849
90a78b83e0b812d1f42501a54372720def4ddd84,1.9013806706114398,16.386587771203157,1.5266272189349113,4.0276134122287965,3.932938856015779,4.808678500986193,1.7455621301775148,19.631163708086785,1.8875739644970415,16.17948717948718,1.5108481262327416
268ef4d3d07e4cf9909ac060b63b195509391190,1.9053030303030303,16.331439393939394,1.4981060606060606,3.9943181818181817,3.897727272727273,4.753787878787879,1.691287878787879,19.571969696969695,1.893939393939394,16.134469696969695,1.4848484848484849
d66f68ff985f494f3122ab05b532c6e41884ad64,1.9090909090909092,16.34280303030303,1.5,3.9943181818181817,3.897727272727273,4.757575757575758,1.6931818181818181,19.58712121212121,1.8977272727272727,16.151515151515152,1.4867424242424243
7a7d0854ff3cb1bc5b95e9295b9c11089d9a75a6,1.9034090909090908,16.331439393939394,1.4981060606060606,3.996212121212121,3.899621212121212,4.753787878787879,1.691287878787879,19.571969696969695,1.8920454545454546,16.132575757575758,1.4848484848484849
8648eacc1d45a7d25cb4d293549bbe6ae17cbd81,1.9034090909090908,16.335227272727273,1.4981060606060606,3.996212121212121,3.899621212121212,4.753787878787879,1.691287878787879,19.579545454545453,1.8920454545454546,16.136363636363637,1.4848484848484849
5bfc50d6fe58ec38f55efff43220dc3274b4629b,1.9034090909090908,16.331439393939394,1.4981060606060606,3.9981060606060606,3.899621212121212,4.7518939393939394,1.6931818181818181,19.579545454545453,1.8920454545454546,16.134469696969695,1.4848484848484849
1f66975deb8402131fbf7c14330d0c7cdebaeaa2,1.9053030303030303,16.333333333333332,1.4981060606060606,3.9981060606060606,3.899621212121212,4.7518939393939394,1.6950757575757576,19.583333333333332,1.893939393939394,16.136363636363637,1.4848484848484849
f4beed60d5ef3fdbd31ac5bd3162182fdf2bf0d3,1.9090909090909092,16.34280303030303,1.5,3.9943181818181817,3.897727272727273,4.757575757575758,1.6931818181818181,19.58712121212121,1.8977272727272727,16.151515151515152,1.4867424242424243
3f215b03289ff594f3e4aba7c7a4b774dc4c226e,1.9090909090909092,16.320075757575758,1.5,3.990530303030303,3.8920454545454546,4.7518939393939394,1.691287878787879,19.5625,1.8958333333333333,16.125,1.4867424242424243
e6273f4da51287363137a24200dd43b87c801b3d,1.9090909090909092,16.34280303030303,1.5,3.9943181818181817,3.897727272727273,4.757575757575758,1.6931818181818181,19.58712121212121,1.8977272727272727,16.151515151515152,1.4867424242424243
